CDD_ID_A,CDD_ID_D,CDD_ID_row,DISTRICT,OFFICE,DOFFICE,DKTDATE,DDKTDATE,FILEDATE,TERMDATE,JURIS,DJURIS,DISP,JUDGMENT,ADISP,OUTCOME,DPLT,DPLT_typ,DDEF,DDEF_typ,PLT,DEF,appellant_PLT_DEF,appellee_PLT_DEF,match_type,match_type_update,PLT_typ,DEF_typ,yr_file,row_add,ID
0-90-0401660,0-90-0401660,3,90,1,1,8/24/09,9/27/04,9/27/04,6/22/09,2,US govt defendant,11,-8,4,-8,CENTER FOR BIOLOGICAL DIVERSIT,NGO,NORTON,FED,EXOTIC WILDLIFE ASSO,FRIENDS OF ANIMALS,PLT,DEF,STRONG,STRONG,NGO,FED,2009,1,0-90-0401660-1
0-90-0401660,0-90-0401660,3,90,1,1,8/31/09,9/27/04,9/27/04,6/22/09,2,US govt defendant,11,-8,5,-8,CENTER FOR BIOLOGICAL DIVERSIT,NGO,NORTON,FED,SAFARI CLUB INTERNAT,FRIENDS OF ANIMALS,PLT,DEF,STRONG,STRONG,NGO,FED,2009,2,0-90-0401660-2
0-90-0401660,0-90-0401660,3,90,1,1,8/31/09,9/27/04,9/27/04,6/22/09,2,US govt defendant,11,-8,5,-8,CENTER FOR BIOLOGICAL DIVERSIT,NGO,NORTON,FED,SALAZAR,FRIENDS OF ANIMALS,PLT,DEF,STRONG,STRONG,FED,NGO,2009,3,0-90-0401660-3
0-90-0402012,0-90-0402012,2,90,1,1,12/27/06,11/17/04,11/17/04,10/25/06,2,US govt defendant,6,3,5,-8,SIERRA CLUB,NGO,MAINELLA,FED,MAINELLA ET AL,SIERRA ET AL,DEF,PLT,STRONG,STRONG,FED,NGO,2006,1,0-90-0402012-1
0-90-0402012,0-90-0402012,2,90,1,1,1/12/07,11/17/04,11/17/04,10/25/06,2,US govt defendant,6,3,5,-8,SIERRA CLUB,NGO,MAINELLA,FED,SIERRA ET AL,MAINELLA ET AL,PLT,DEF,STRONG,STRONG,NGO,FED,2007,2,0-90-0402012-2
0-90-0402091,0-90-0402091,1,90,1,1,5/21/08,12/2/04,12/2/04,6/16/08,2,US govt defendant,0,-8,5,-8,PACIFIC SHORES SUBDIVISION CAL,LOC,UNITED STATES ARMY CORPS OF EN,FED,PACIFIC SHORES SUBDI,UNITED STATES ARMY C,PLT,DEF,STRONG,STRONG,LOC,FED,2008,1,0-90-0402091-1
0-90-0402152,0-90-0402152,1,90,1,1,5/18/06,12/13/04,12/13/04,3/20/06,2,US govt defendant,3,-8,5,-8,BLANCETT,IND,UNITED STATES BUREAU OF LAND M,FED,BLANCETT ET AL,BUR ET AL,PLT,DEF,STRONG,STRONG,IND,FED,2006,1,0-90-0402152-1
0-90-0500340,0-90-0500340,1,90,1,1,5/11/06,2/17/05,2/17/05,3/8/06,2,US govt defendant,6,2,1,2,NATURAL RESOURCES DEFENSE COUN,NGO,JOHNSON,IND,NAT,JOHNSON ET AL,PLT,DEF,STRONG,STRONG,NGO,FED,2006,1,0-90-0500340-1
0-90-0500777,0-90-0500777,1,90,1,1,9/27/05,4/18/05,4/18/05,8/17/05,2,US govt defendant,6,2,1,1,THE FUND FOR ANIMALS,NGO,NORTON,FED,FUND ET AL,NORTON ET AL,PLT,DEF,STRONG,STRONG,NGO,FED,2005,1,0-90-0500777-1
0-90-0501043,0-90-0501043,1,90,1,1,5/31/07,5/23/05,5/23/05,3/27/07,2,US govt defendant,6,2,1,1,AMERICAN WILDLANDS,NGO,NORTON,FED,AMERICAN WILDLANDS,HALL,PLT,DEF,MOD,MOD,NGO,FED,2007,1,0-90-0501043-1
0-90-0501190,0-90-0501190,1,90,1,1,2/24/06,6/15/05,6/15/05,12/15/05,2,US govt defendant,6,2,1,1,KARST ENVIRONMENTAL EDUCATION,BIZ,U.S. ENVIRONMENTAL PROTECTION,FED,KARST ET AL,EPA ET AL,PLT,DEF,MOD,MOD,BIZ,FED,2006,1,0-90-0501190-1
0-90-0600180,0-90-0600180,1,90,1,1,5/7/08,2/2/06,2/2/06,3/5/08,2,US govt defendant,6,2,5,-8,DEFENDERS OF WILDLIFE,NGO,NORTON,FED,DEFENDERS OF WILDLIF,CULLOM,PLT,DEF,MOD,MOD,NGO,FED,2008,1,0-90-0600180-1
0-90-0600835,0-90-0600835,1,90,1,1,5/17/07,5/5/06,5/5/06,3/27/07,2,US govt defendant,6,2,1,2,LEGACY FISHING COMPANY,BIZ,GUTIERREZ,FED,LEGACY ET AL,GUTIERREZ,PLT,DEF,STRONG,STRONG,BIZ,FED,2007,1,0-90-0600835-1
0-90-0601268,0-90-0601268,3,90,1,1,6/18/09,7/17/06,7/17/06,9/6/13,2,US govt defendant,11,0,5,-8,"ALLIANCE TO SAVE THE MA, ET AL",NGO,"UNITED STATES ARMY CORP, ET AL",FED,ALLIANCE TO SAVE THE,CUSTALOW,PLT,DEF,MOD,MOD,NGO,FED,2009,1,0-90-0601268-1
0-90-0601268,0-90-0601268,3,90,1,1,6/18/09,7/17/06,7/17/06,9/6/13,2,US govt defendant,11,0,5,-8,"ALLIANCE TO SAVE THE MA, ET AL",NGO,"UNITED STATES ARMY CORP, ET AL",FED,CUSTALOW,ALLIANCE TO SAVE THE,DEF,PLT,MOD,MOD,FED,NGO,2009,2,0-90-0601268-2
0-90-0601268,0-90-0601268,3,90,1,1,6/3/09,7/17/06,7/17/06,9/6/13,2,US govt defendant,11,0,5,-8,"ALLIANCE TO SAVE THE MA, ET AL",NGO,"UNITED STATES ARMY CORP, ET AL",FED,UNITED STATES ARMY C,ALLIANCE TO SAVE THE,DEF,PLT,STRONG,STRONG,FED,NGO,2009,3,0-90-0601268-3
0-90-0601869,0-90-0601869,1,90,1,1,1/12/09,11/1/06,11/1/06,11/17/08,2,US govt defendant,6,2,5,-8,BLUE OCEAN INSTITUTE,NGO,GUTIERREZ,FED,BLUE OCEAN INSTITUTE,GUTIERREZ,PLT,DEF,STRONG,STRONG,NGO,FED,2009,1,0-90-0601869-1
0-90-0602077,0-90-0602077,1,90,1,1,6/2/10,12/5/06,12/5/06,3/31/10,2,US govt defendant,11,-8,5,-8,"RECENT PAST PRESERVATIO, ET AL",NGO_O,"LATSCHAR, ET AL",FED,LATSCHAR,RECENT PAST PRESERVA,DEF,PLT,STRONG,STRONG,FED,NGO_O,2010,1,0-90-0602077-1
0-90-0602120,0-90-0602120,3,90,1,1,9/4/09,12/14/06,12/14/06,6/22/09,2,federal question,11,-8,4,-8,CARY,IND,HALL,IND,EXOTIC WILDLIFE ASSO,CARY,DEF,PLT,STRONG,STRONG,NGO,IND,2009,1,0-90-0602120-1
0-90-0602120,0-90-0602120,3,90,1,1,8/31/09,12/14/06,12/14/06,6/22/09,2,federal question,11,-8,5,-8,CARY,IND,HALL,IND,HAMILTON,CARY,DEF,PLT,STRONG,STRONG,IND,IND,2009,2,0-90-0602120-2
0-90-0602120,0-90-0602120,3,90,1,1,8/31/09,12/14/06,12/14/06,6/22/09,2,federal question,11,-8,5,-8,CARY,IND,HALL,IND,SAFARI CLUB INTERNAT,CARY,PLT,PLT,STRONG,STRONG,IND,IND,2009,3,0-90-0602120-3
0-90-0700055,0-90-0700055,1,90,1,1,5/29/08,1/10/07,1/10/07,3/17/08,2,US govt defendant,17,1,5,-8,MACCLARENCE,IND,JOHNSON,IND,JOHNSON,MACCLARENCE,DEF,PLT,STRONG,STRONG,FED,IND,2008,1,0-90-0700055-1
0-90-0700484,NA,1,NA,NA,1,8/27/08,3/13/07,NA,NA,2,NA,99,NA,4,-8,NA,NA,NA,NA,AMERICAN FOREST RESO,HALL,NA,NA,NA,NA,BIZ,FED,2008,1,0-90-0700484-1
0-90-0700667,0-90-0700667,1,90,1,1,5/28/08,4/12/07,4/12/07,3/21/08,2,US govt defendant,3,-8,4,-8,WEST VIRGINIA HIGHLANDS CONSER,NGO,JOHNSON,IND,WEST VIRGINIA HIGHLA,JOHNSON,PLT,DEF,STRONG,STRONG,NGO,FED,2008,1,0-90-0700667-1
0-90-0700677,0-90-0700677,2,90,1,1,11/28/08,4/16/07,4/16/07,9/29/08,2,US govt defendant,11,-8,5,-8,HUMANE SOCIETY OF THE UNITED S,NGO,KEMPTHORNE,FED,KEMPTHORNE,THE HUMANE SOCIETY O,DEF,DEF,STRONG,STRONG,FED,NGO,2008,1,0-90-0700677-1
0-90-0700677,0-90-0700677,2,90,1,1,11/28/08,4/16/07,4/16/07,9/29/08,2,US govt defendant,11,-8,5,-8,HUMANE SOCIETY OF THE UNITED S,NGO,KEMPTHORNE,FED,WISCONSIN BEAR HUNTI,KEMPTHORNE,PLT,DEF,STRONG,STRONG,NGO,FED,2008,2,0-90-0700677-2
0-90-0700972,0-90-0700972,1,90,1,1,5/28/10,5/24/07,5/24/07,3/30/10,2,US govt defendant,6,2,1,2,NATIONAL ASSOCIATION OF HOME B,BIZ,UNITED STATES ARMY CORPS OF EN,FED,NATIONAL ASSOCIATION,UNITED STATES ARMY C,PLT,DEF,STRONG,STRONG,BIZ,FED,2010,1,0-90-0700972-1
0-90-0701306,0-90-0701306,1,90,1,1,10/23/09,7/23/07,7/23/07,10/19/09,2,US govt defendant,6,2,1,1,HOWMET CORPORATION,BIZ,UNITED STATES ENVIRONMENTAL PR,FED,HOWMET CORPORATION,ENVIRONMENTAL PROTEC,PLT,DEF,STRONG,STRONG,BIZ,FED,2009,1,0-90-0701306-1
0-90-0701486,0-90-0701486,1,90,1,1,5/4/09,8/17/07,8/17/07,3/31/09,2,US govt defendant,6,1,1,1,THEODORE ROOSEVELT CONSERVATIO,NGO,KEMPTHORNE,FED,THEODORE ROOSEVELT C,SALAZAR,PLT,DEF,MOD,MOD,NGO,FED,2009,1,0-90-0701486-1
0-90-0701709,0-90-0701709,1,90,1,1,5/27/09,9/25/07,9/25/07,3/31/09,2,US govt defendant,6,2,1,1,NATURAL RESOURCES DEFENSE COUN,NGO,KEMPTHORNE,FED,NATURAL RESOURCES DE,KEMPTHORNE,PLT,DEF,STRONG,STRONG,NGO,FED,2009,1,0-90-0701709-1
0-90-0701756,0-90-0701756,3,90,1,1,9/14/10,10/1/07,10/1/07,11/29/10,2,US govt defendant,14,-8,1,3,SIERRA CLUB,NGO,VAN ANTWERP,IND,GULF RESTORATION NET,VAN ANTWERP,PLT,DEF,MOD,MOD,NGO,FED,2010,1,0-90-0701756-1
0-90-0701756,0-90-0701756,3,90,1,1,8/31/10,10/1/07,10/1/07,11/29/10,2,US govt defendant,14,-8,1,3,SIERRA CLUB,NGO,VAN ANTWERP,IND,"SIERRA PROPERTIES I,",SIERRA CLUB,DEF,PLT,MOD,MOD,IND,NGO,2010,2,0-90-0701756-2
0-90-0701756,0-90-0701756,3,90,1,1,10/19/10,10/1/07,10/1/07,11/29/10,2,US govt defendant,14,-8,1,3,SIERRA CLUB,NGO,VAN ANTWERP,IND,VAN ANTWERP,SIERRA CLUB,DEF,PLT,STRONG,STRONG,FED,NGO,2010,3,0-90-0701756-3
0-90-0702111,0-90-0702111,2,90,1,1,11/18/08,11/20/07,11/20/07,9/15/08,2,US govt defendant,6,2,5,-8,GREATER YELLOWSTONE COALITION,NGO,KEMPTHORNE,FED,KEMPTHORNE,GREATER YELLOWSTONE,DEF,PLT,STRONG,STRONG,FED,NGO,2008,1,0-90-0702111-1
0-90-0702111,0-90-0702111,2,90,1,1,11/18/08,11/20/07,11/20/07,9/15/08,2,US govt defendant,6,2,2,5,GREATER YELLOWSTONE COALITION,NGO,KEMPTHORNE,FED,MANNING,GREATER YELLOWSTONE,DEF,PLT,MOD,MOD,FED,NGO,2008,2,0-90-0702111-2
0-90-0800318,0-90-0800318,1,90,1,1,9/15/10,2/25/08,2/25/08,7/23/10,2,US govt defendant,6,2,1,2,"OCEANA, INC.",BIZ,"GUTIERREZ, ET AL",FED,"OCEANA, INC.",LOCKE,PLT,DEF,MOD,MOD,BIZ,FED,2010,1,0-90-0800318-1
0-90-0800383,0-90-0800383,1,90,1,1,6/22/10,3/3/08,3/3/08,5/28/10,2,US govt defendant,6,2,1,2,"OTAY MESA PROPERTY L.P, ET AL",BIZ,"UNITED STATES DEPARTMEN, ET AL",FED,OTAY MESA PROPERTY L,UNITED STATES DEPART,PLT,DEF,STRONG,STRONG,BIZ,FED,2010,1,0-90-0800383-1
0-90-0800764,NA,6,NA,NA,1,8/30/11,12/4/08,NA,NA,2,NA,99,NA,1,1,NA,NA,NA,NA,CONGRESS OF RACIAL E,SAFARI CLUB INTERNAT,NA,NA,NA,NA,NGO,NGO,2011,1,0-90-0800764-1
0-90-0800764,NA,6,NA,NA,1,8/30/11,12/4/08,NA,NA,2,NA,99,NA,1,1,NA,NA,NA,NA,CONSERVATION FORCE,SAFARI CLUB INTERNAT,NA,NA,NA,NA,NGO,NGO,2011,2,0-90-0800764-2
0-90-0800764,NA,6,NA,NA,1,12/28/11,12/4/08,NA,NA,2,NA,99,NA,1,1,NA,NA,NA,NA,CONSERVATION FORCE,SAFARI CLUB INTERNAT,NA,NA,NA,NA,NGO,NGO,2011,3,0-90-0800764-3
0-90-0800764,NA,6,NA,NA,1,8/30/11,12/4/08,NA,NA,2,NA,99,NA,1,1,NA,NA,NA,NA,SAFARI CLUB INTERNAT,STATE OF ALASKA,NA,NA,NA,NA,NGO,STA,2011,4,0-90-0800764-4
0-90-0800764,NA,6,NA,NA,1,12/28/11,12/4/08,NA,NA,2,NA,99,NA,1,1,NA,NA,NA,NA,SAFARI CLUB INTERNAT,STATE OF ALASKA,NA,NA,NA,NA,NGO,STA,2011,5,0-90-0800764-5
0-90-0800764,NA,6,NA,NA,1,8/30/11,12/4/08,NA,NA,2,NA,99,NA,1,1,NA,NA,NA,NA,STATE OF ALASKA,SAFARI CLUB INTERNAT,NA,NA,NA,NA,STA,NGO,2011,6,0-90-0800764-6
0-90-0800841,0-90-0800841,2,90,1,1,9/17/10,5/15/08,5/15/08,7/29/10,2,US govt defendant,6,3,5,-8,"BLUEWATER NETWORK, ET AL",NGO,"KEMPTHORNE, ET AL",FED,PERSONAL WATERCRAFT,BLUEWATER NETWORK,DEF,PLT,MOD,MOD,FED,NGO,2010,1,0-90-0800841-1
0-90-0800841,0-90-0800841,2,90,1,1,9/17/10,5/15/08,5/15/08,7/29/10,2,US govt defendant,6,3,5,-8,"BLUEWATER NETWORK, ET AL",NGO,"KEMPTHORNE, ET AL",FED,SALAZAR,BLUEWATER NETWORK,DEF,PLT,MOD,MOD,FED,NGO,2010,2,0-90-0800841-2
0-90-0800945,0-90-0800945,1,90,1,1,5/14/10,6/3/08,6/3/08,3/26/10,2,US govt defendant,6,2,1,1,"DEFENDERS OF WILDLIFE, ET AL",NGO,"KEMPTHORNE, ET AL",FED,DEFENDERS OF WILDLIF,SALAZAR,PLT,DEF,MOD,MOD,NGO,FED,2010,1,0-90-0800945-1
0-90-0801047,0-90-0801047,1,90,1,1,11/29/10,6/18/08,6/18/08,9/29/10,2,US govt defendant,6,2,1,1,THEODORE ROOSEVELT CONSERVATIO,NGO,"KEMPTHORNE, ET AL",FED,THEODORE ROOSEVELT C,KEMPTHORNE,PLT,DEF,STRONG,STRONG,NGO,FED,2010,1,0-90-0801047-1
0-90-0801409,0-90-0801409,1,90,1,1,12/14/10,8/13/08,8/13/08,10/10/13,2,US govt defendant,14,0,5,-8,"CARPENTERS INDUSTRIAL C, ET AL",BIZ,"KEMPTHORNE, ET AL",FED,SALAZAR,CARPENTERS INDUSTRIA,DEF,PLT,MOD,MOD,FED,BIZ,2010,1,0-90-0801409-1
0-90-0801596,0-90-0801596,1,90,1,1,11/30/10,9/16/08,9/16/08,9/28/10,2,US govt defendant,6,3,5,-8,WILDEARTH GUARDIANS,NGO,KEMPTHORNE,FED,SALAZAR,WILDEARTH GUARDIANS,DEF,PLT,MOD,MOD,FED,NGO,2010,1,0-90-0801596-1
0-90-0801627,0-90-0801627,1,90,1,1,9/28/09,9/23/08,9/23/08,9/2/09,2,US govt defendant,3,-8,4,-8,"SYNGENTA CROP PROTECTION, INC.",BIZ,"DREXEL CHEMICAL COMPANY, ET AL",BIZ,SYNGENTA CROP PROTEC,DREXEL CHEMICAL COMP,PLT,DEF,STRONG,STRONG,BIZ,NGO,2009,1,0-90-0801627-1
0-90-0801709,0-90-0801709,1,90,1,1,12/29/09,10/8/08,10/8/08,10/19/09,2,federal question,6,2,5,-8,"NATURAL RESOURCES DEFEN, ET AL",NGO,"BODMAN, ET AL",FED,NATURAL RESOURCES DE,CHU,PLT,DEF,MOD,MOD,NGO,FED,2009,1,0-90-0801709-1
0-90-0802117,0-90-0802117,2,90,1,1,12/13/10,12/8/08,12/8/08,9/28/10,2,US govt defendant,6,1,5,-8,"REED, ET AL",IND,"KEMPTHORNE, ET AL",FED,CONFEDERATED SALISH,REED,DEF,PLT,STRONG,STRONG,FED,IND,2010,1,0-90-0802117-1
0-90-0802117,0-90-0802117,2,90,1,1,11/30/10,12/8/08,12/8/08,9/28/10,2,US govt defendant,6,1,5,-8,"REED, ET AL",IND,"KEMPTHORNE, ET AL",FED,SALAZAR,REED,DEF,PLT,STRONG,STRONG,FED,IND,2010,2,0-90-0802117-2
0-90-0802243,0-90-0802243,2,90,1,1,3/24/09,12/30/08,12/30/08,5/27/09,2,US govt defendant,18,0,5,-8,BRADY CAMPAIGN TO PREVENT GUN,NGO,"KEMPTHORNE, ET AL",FED,NATIONAL RIFLE ASSOC,BRADY CAMPAIGN TO PR,DEF,PLT,STRONG,STRONG,NGO,NGO,2009,1,0-90-0802243-1
0-90-0802243,0-90-0802243,2,90,1,1,8/3/09,12/30/08,12/30/08,5/27/09,2,US govt defendant,18,0,4,-8,BRADY CAMPAIGN TO PREVENT GUN,NGO,"KEMPTHORNE, ET AL",FED,NATIONAL RIFLE ASSOC,BRADY CAMPAIGN TO PR,DEF,PLT,STRONG,STRONG,FED,NGO,2009,2,0-90-0802243-2
0-90-0900013,0-90-0900013,2,90,1,1,3/25/09,1/6/09,1/6/09,5/27/09,2,US govt defendant,18,0,5,-8,"NATIONAL PARKS CONSERVA, ET AL",NGO,"KEMPTHORNE, ET AL",FED,NATIONAL RIFLE ASSOC,NATIONAL PARKS CONSE,DEF,PLT,MOD,MOD,NGO,NGO,2009,1,0-90-0900013-1
0-90-0900013,0-90-0900013,2,90,1,1,8/3/09,1/6/09,1/6/09,5/27/09,2,US govt defendant,18,0,4,-8,"NATIONAL PARKS CONSERVA, ET AL",NGO,"KEMPTHORNE, ET AL",FED,NATIONAL RIFLE ASSOC,NATIONAL PARKS CONSE,DEF,PLT,MOD,MOD,FED,NGO,2009,2,0-90-0900013-2
0-90-0900495,0-90-0900495,1,90,1,1,11/9/11,3/16/09,3/16/09,9/2/11,2,US govt defendant,6,2,1,6,"CONSERVATION FORCE, ET AL",NGO,"SALAZAR, ET AL",FED,"CONSERVATION FORCE,",SALAZAR,PLT,DEF,STRONG,STRONG,NGO,FED,2011,1,0-90-0900495-1
0-90-0900496,0-90-0900496,1,90,1,1,12/27/10,3/16/09,3/16/09,6/7/10,2,US govt defendant,3,-8,1,1,"CONSERVATION FORCE, ET AL",NGO,"SALAZAR, ET AL",FED,CONSERVATION FORCE,SALAZAR,PLT,DEF,STRONG,STRONG,NGO,FED,2010,1,0-90-0900496-1
0-90-0900640,0-90-0900640,1,90,1,1,11/30/10,4/7/09,4/7/09,12/16/10,2,US govt defendant,6,1,5,-8,"BLUE GOOSE ALLIANCE, ET AL",NGO,"SALAZAR, ET AL",FED,SALAZAR,BLUE GOOSE ALLIANCE,DEF,PLT,STRONG,STRONG,FED,NGO,2010,1,0-90-0900640-1
0-90-0900942,0-90-0900942,1,90,1,1,12/13/11,5/21/09,5/21/09,10/7/11,2,US govt defendant,14,0,4,-8,"FRANKS, ET AL",IND,"SALAZAR, ET AL",FED,FRANKS,ASHE,PLT,DEF,STRONG,STRONG,IND,FED,2011,1,0-90-0900942-1
0-90-0901704,0-90-0901704,1,90,1,1,5/31/11,9/8/09,9/8/09,4/4/11,2,US govt defendant,14,0,5,-8,"DOUGLAS TIMBER OPERATOR, ET AL",BIZ,"SALAZAR, ET AL",FED,SALAZAR,DOUGLAS TIMBER OPERA,DEF,PLT,STRONG,STRONG,FED,BIZ,2011,1,0-90-0901704-1
0-90-0901912,0-90-0901912,1,90,1,1,10/31/11,10/8/09,10/8/09,5/23/12,1,US govt defendant,14,0,2,2,"MARCUM, ET AL",IND,"SALAZAR, ET AL",FED,MARCUM,SALAZAR,PLT,DEF,STRONG,STRONG,IND,FED,2011,1,0-90-0901912-1
0-90-0901972,0-90-0901972,1,90,1,1,12/30/20,10/20/09,10/20/09,10/26/20,2,US govt defendant,6,2,-8,-8,"EARTHWORKS, ET AL",NGO,"U.S. DEPARTMENT OF THE , ET AL",FED,EARTHWORKS,UNITED STATES DEPART,PLT,DEF,STRONG,STRONG,NGO,FED,2020,1,0-90-0901972-1
0-90-0902089,0-90-0902089,1,90,1,1,8/28/10,11/4/09,11/4/09,7/20/10,2,US govt defendant,3,-8,1,1,"SIERRA CLUB, ET AL",NGO,JACKSON,IND,SIERRA CLUB,JACKSON,PLT,DEF,STRONG,STRONG,NGO,FED,2010,1,0-90-0902089-1
0-90-0902122,0-90-0902122,1,90,1,1,5/27/11,11/12/09,11/12/09,3/30/11,1,US govt defendant,11,0,1,2,"FRIENDS OF BLACKWATER, ET AL",NGO,"SALAZAR, ET AL",FED,SALAZAR,FRIENDS OF BLACKWATE,DEF,PLT,STRONG,STRONG,FED,NGO,2011,1,0-90-0902122-1
0-90-0902224,0-90-0902224,1,90,1,1,10/17/11,11/24/09,11/24/09,9/15/11,2,US govt defendant,14,0,5,-8,WEST,FED,"HORNER, ET AL",FED,WEST,HORNER,PLT,DEF,STRONG,STRONG,FED,FED,2011,1,0-90-0902224-1
0-90-1000377,NA,1,NA,NA,1,10/17/11,6/10/10,NA,NA,2,NA,99,NA,1,1,NA,NA,NA,NA,SAFARI CLUB INTERNAT,WILDEARTH GUARDIANS,NA,NA,NA,NA,NGO,NGO,2011,1,0-90-1000377-1
0-90-1000541,0-90-1000541,2,90,1,1,5/15/12,4/2/10,4/2/10,3/23/12,2,US govt defendant,14,0,1,2,"MINGO LOGAN COAL COMPANY, INC.",BIZ,"UNITED STATES ENVIRONME, ET AL",FED,ENVIRONMENTAL PROTEC,MINGO LOGAN COAL COM,DEF,PLT,STRONG,STRONG,FED,BIZ,2012,1,0-90-1000541-1
0-90-1000541,0-90-1000541,2,90,1,1,12/9/14,4/2/10,4/2/10,3/23/12,2,US govt defendant,14,0,1,1,"MINGO LOGAN COAL COMPANY, INC.",BIZ,"UNITED STATES ENVIRONME, ET AL",FED,MINGO LOGAN COAL COM,ENVIRONMENTAL PROTEC,PLT,DEF,STRONG,STRONG,BIZ,FED,2014,2,0-90-1000541-2
0-90-1000744,0-90-1000744,2,90,1,1,2/23/12,5/7/10,5/7/10,12/21/11,2,US govt defendant,17,2,5,-8,"OCEANA, INC.",BIZ,"LOCKE, ET AL",FED,LOCKE,"OCEANA, INC.",DEF,PLT,STRONG,STRONG,FED,BIZ,2012,1,0-90-1000744-1
0-90-1000744,0-90-1000744,2,90,1,1,3/7/12,5/7/10,5/7/10,12/21/11,2,US govt defendant,17,2,5,-8,"OCEANA, INC.",BIZ,"LOCKE, ET AL",FED,"OCEANA, INC.",LOCKE,PLT,DEF,STRONG,STRONG,BIZ,FED,2012,2,0-90-1000744-2
0-90-1001057,0-90-1001057,1,90,1,1,11/6/12,6/23/10,6/23/10,4/5/12,2,US govt defendant,6,3,5,-8,"CONSERVATION FORCE, ET AL",NGO,"SALAZAR, ET AL",FED,SALAZAR,CONSERVATION FORCE,DEF,PLT,STRONG,STRONG,FED,NGO,2012,1,0-90-1001057-1
0-90-1001067,0-90-1001067,7,90,1,1,5/22/14,6/25/10,6/25/10,3/20/14,2,US govt defendant,14,0,5,-8,"PUBLIC EMPLOYEES FOR EN, ET AL",NGO,"BROMWICH, ET AL",FED,ALLIANCE TO PROTECT,PUBLIC EMPLOYEES FOR,DEF,PLT,STRONG,STRONG,FED,NGO,2014,1,0-90-1001067-1
0-90-1001067,0-90-1001067,7,90,1,1,12/9/14,6/25/10,6/25/10,3/20/14,2,US govt defendant,14,0,1,3,"PUBLIC EMPLOYEES FOR EN, ET AL",NGO,"BROMWICH, ET AL",FED,ALLIANCE TO PROTECT,PUBLIC EMPLOYEES FOR,DEF,PLT,STRONG,STRONG,FED,NGO,2014,2,0-90-1001067-2
0-90-1001067,0-90-1001067,7,90,1,1,5/20/14,6/25/10,6/25/10,3/20/14,2,US govt defendant,14,0,5,-8,"PUBLIC EMPLOYEES FOR EN, ET AL",NGO,"BROMWICH, ET AL",FED,BUREAU OF OCEAN ENER,PUBLIC EMPLOYEES FOR,DEF,PLT,MOD,MOD,FED,NGO,2014,3,0-90-1001067-3
0-90-1001067,0-90-1001067,7,90,1,1,5/22/14,6/25/10,6/25/10,3/20/14,2,US govt defendant,14,0,5,-8,"PUBLIC EMPLOYEES FOR EN, ET AL",NGO,"BROMWICH, ET AL",FED,PUBLIC EMPLOYEES FOR,BUREAU OF OCEAN ENER,PLT,DEF,MOD,MOD,NGO,FED,2014,4,0-90-1001067-4
0-90-1001067,0-90-1001067,7,90,1,1,2/6/20,6/25/10,6/25/10,3/20/14,2,US govt defendant,14,0,5,-8,"PUBLIC EMPLOYEES FOR EN, ET AL",NGO,"BROMWICH, ET AL",FED,PUBLIC EMPLOYEES FOR,LARGAY,PLT,DEF,MOD,MOD,NGO,FED,2020,5,0-90-1001067-5
0-90-1001067,0-90-1001067,7,90,1,1,12/9/14,6/25/10,6/25/10,3/20/14,2,US govt defendant,14,0,1,3,"PUBLIC EMPLOYEES FOR EN, ET AL",NGO,"BROMWICH, ET AL",FED,PUBLIC EMPLOYEES FOR,"TOWN OF BARNSTABLE,",PLT,DEF,STRONG,STRONG,NGO,FED,2014,6,0-90-1001067-6
0-90-1001067,0-90-1001067,7,90,1,1,5/29/14,6/25/10,6/25/10,3/20/14,2,US govt defendant,14,0,5,-8,"PUBLIC EMPLOYEES FOR EN, ET AL",NGO,"BROMWICH, ET AL",FED,"TOWN OF BARNSTABLE,",PUBLIC EMPLOYEES FOR,DEF,PLT,STRONG,STRONG,LOC,NGO,2014,7,0-90-1001067-7
0-90-1001174,0-90-1001174,2,90,1,1,9/26/12,7/13/10,7/13/10,7/30/12,2,US govt defendant,6,2,1,1,"WILDEARTH GUARDIANS, ET AL",NGO,"SALAZAR, ET AL",FED,POWDER RIVER BASIN R,WILDEARTH GUARDIANS,DEF,PLT,MOD,MOD,FED,NGO,2012,1,0-90-1001174-1
0-90-1001174,0-90-1001174,2,90,1,1,10/10/12,7/13/10,7/13/10,7/30/12,2,US govt defendant,6,2,1,1,"WILDEARTH GUARDIANS, ET AL",NGO,"SALAZAR, ET AL",FED,WILDEARTH GUARDIANS,POWDER RIVER BASIN R,PLT,DEF,MOD,MOD,NGO,FED,2012,2,0-90-1001174-2
0-90-1001220,0-90-1001220,2,90,1,1,10/9/12,7/20/10,7/20/10,8/1/12,2,US govt defendant,14,0,1,2,"NATIONAL MINING ASSOCIA, ET AL",BIZ,"JACKSON, ET AL",FED,JACKSON,NATIONAL MINING ASSO,DEF,PLT,STRONG,STRONG,FED,BIZ,2012,1,0-90-1001220-1
0-90-1001220,0-90-1001220,2,90,1,1,10/10/12,7/20/10,7/20/10,8/1/12,2,US govt defendant,14,0,1,2,"NATIONAL MINING ASSOCIA, ET AL",BIZ,"JACKSON, ET AL",FED,SIERRA CLUB,NATIONAL MINING ASSO,DEF,PLT,MOD,MOD,NGO,BIZ,2012,2,0-90-1001220-2
