CDD_ID_A,CDD_ID_D,CDD_ID_row,DISTRICT,OFFICE,DOFFICE,DKTDATE,DDKTDATE,JUDGDATE,FILEDATE,TERMDATE,JURIS,DJURIS,DISP,JUDGMENT,ADISP,OUTCOME,DPLT,DPLT_typ,DDEF,DDEF_typ,PLT,DEF,appellant_PLT_DEF,appellee_PLT_DEF,match_type,match_type_update,yr_file,yr_term,PLT_typ,DEF_typ,row_add,ID
0-90-0400811,0-90-0400811,3,90,1,1,2005-05-24,2004-05-18,2006-05-22,2004-05-18,2005-03-09,2,US govt defendant,6,-8,1,5,"OCEANA, INC.",NGO,EVANS,FED,OCEANA ET AL,CONSRVTN ET AL,PLT,DEF,MOD,MOD,2005,2006,NGO,FED,3,0-90-0400811-3
0-90-0401155,0-90-0401155,1,90,1,1,2005-11-30,2004-07-08,2007-06-01,2004-07-08,2005-10-11,2,US govt defendant,14,-8,1,1,OCEAN CONSERVANCY,NGO,EVANS,FED,OCEAN ET AL,GUTIERREZ ET A,PLT,DEF,MOD,MOD,2005,2007,NGO,FED,1,0-90-0401155-1
0-90-0401226,0-90-0401226,1,90,1,1,2005-10-20,2004-07-21,2006-10-25,2004-07-21,2005-08-11,2,US govt defendant,14,-8,5,-8,"CITY OF TACOMA, WASHINGTON",LOC,NATIONAL MARINE FISHERIES SERV,FED,CITY,NATL ET AL,PLT,DEF,MOD,MOD,2005,2006,LOC,FED,1,0-90-0401226-1
0-90-0401230,0-90-0401230,1,90,1,1,2012-04-16,2004-07-22,2012-06-21,2004-07-22,2006-09-29,2,US govt defendant,6,-8,5,-8,DEFENDERS OF WILDLIFE,NGO,NORTON,FED,SALAZAR,DEFENDERS OF WILDLIF,DEF,PLT,MOD,MOD,2012,2012,FED,NGO,1,0-90-0401230-1
0-90-0401299,0-90-0401299,1,90,1,1,2009-10-26,2004-08-03,2010-10-29,2004-08-03,2005-07-27,2,US govt defendant,12,-8,1,1,HARDIN,IND,LEAVITT,FED,HARDIN,JACKSON,PLT,PLT,STRONG,STRONG,2009,2010,IND,FED,1,0-90-0401299-1
0-90-0401575,0-90-0401575,2,90,1,1,2007-12-21,2004-09-10,2008-10-10,2004-09-10,2007-11-16,2,US govt defendant,14,-8,5,-8,ENVIRONMENTAL DEFENSE,NGO,UNITED STATES ARMY CORPS OF EN,FED,ENVIRONMENTAL DEFENS,U.S. ARMY CORPS OF E,PLT,DEF,STRONG,STRONG,2007,2008,NGO,FED,1,0-90-0401575-1
0-90-0401575,0-90-0401575,2,90,1,1,2007-11-19,2004-09-10,2008-09-22,2004-09-10,2007-11-16,2,US govt defendant,14,-8,5,-8,ENVIRONMENTAL DEFENSE,NGO,UNITED STATES ARMY CORPS OF EN,FED,U.S. ARMY CORPS OF E,ENVIRONMENTAL DEFENS,DEF,PLT,STRONG,STRONG,2007,2008,FED,NGO,2,0-90-0401575-2
0-90-0401660,0-90-0401660,3,90,1,1,2009-08-24,2004-09-27,2010-05-18,2004-09-27,2009-06-22,2,US govt defendant,11,-8,4,-8,CENTER FOR BIOLOGICAL DIVERSIT,NGO,NORTON,FED,EXOTIC WILDLIFE ASSO,FRIENDS OF ANIMALS,PLT,DEF,STRONG,STRONG,2009,2010,NGO,FED,1,0-90-0401660-1
0-90-0401660,0-90-0401660,3,90,1,1,2009-08-31,2004-09-27,2010-01-04,2004-09-27,2009-06-22,2,US govt defendant,11,-8,5,-8,CENTER FOR BIOLOGICAL DIVERSIT,NGO,NORTON,FED,SAFARI CLUB INTERNAT,FRIENDS OF ANIMALS,PLT,DEF,STRONG,STRONG,2009,2010,NGO,FED,2,0-90-0401660-2
0-90-0401660,0-90-0401660,3,90,1,1,2009-08-31,2004-09-27,2009-12-11,2004-09-27,2009-06-22,2,US govt defendant,11,-8,5,-8,CENTER FOR BIOLOGICAL DIVERSIT,NGO,NORTON,FED,SALAZAR,FRIENDS OF ANIMALS,PLT,DEF,STRONG,STRONG,2009,2009,FED,FED,3,0-90-0401660-3
0-90-0402012,0-90-0402012,2,90,1,1,2006-12-27,2004-11-17,2007-03-30,2004-11-17,2006-10-25,2,US govt defendant,6,3,5,-8,SIERRA CLUB,NGO,MAINELLA,FED,MAINELLA ET AL,SIERRA ET AL,DEF,PLT,STRONG,STRONG,2006,2007,FED,NGO,1,0-90-0402012-1
0-90-0402012,0-90-0402012,2,90,1,1,2007-01-12,2004-11-17,2007-03-30,2004-11-17,2006-10-25,2,US govt defendant,6,3,5,-8,SIERRA CLUB,NGO,MAINELLA,FED,SIERRA ET AL,MAINELLA ET AL,PLT,DEF,STRONG,STRONG,2007,2007,NGO,FED,2,0-90-0402012-2
0-90-0402091,0-90-0402091,1,90,1,1,2008-05-21,2004-12-02,2008-10-02,2004-12-02,2008-06-16,2,US govt defendant,0,-8,5,-8,PACIFIC SHORES SUBDIVISION CAL,LOC,UNITED STATES ARMY CORPS OF EN,FED,PACIFIC SHORES SUBDI,UNITED STATES ARMY C,PLT,DEF,STRONG,STRONG,2008,2008,LOC,FED,1,0-90-0402091-1
0-90-0402152,0-90-0402152,1,90,1,1,2006-05-18,2004-12-13,2007-04-13,2004-12-13,2006-03-20,2,US govt defendant,3,-8,5,-8,BLANCETT,IND,UNITED STATES BUREAU OF LAND M,FED,BLANCETT ET AL,BUR ET AL,PLT,DEF,STRONG,STRONG,2006,2007,IND,FED,1,0-90-0402152-1
0-90-0500340,0-90-0500340,1,90,1,1,2006-05-11,2005-02-17,2007-05-25,2005-02-17,2006-03-08,2,US govt defendant,6,2,1,2,NATURAL RESOURCES DEFENSE COUN,NGO,JOHNSON,FED,NAT,JOHNSON ET AL,PLT,DEF,STRONG,STRONG,2006,2007,NGO,FED,1,0-90-0500340-1
0-90-0500777,0-90-0500777,1,90,1,1,2005-09-27,2005-04-18,2006-12-15,2005-04-18,2005-08-17,2,US govt defendant,6,2,1,1,THE FUND FOR ANIMALS,NGO,NORTON,FED,FUND ET AL,NORTON ET AL,PLT,DEF,STRONG,STRONG,2005,2006,NGO,FED,1,0-90-0500777-1
0-90-0501043,0-90-0501043,1,90,1,1,2007-05-31,2005-05-23,2008-07-08,2005-05-23,2007-03-27,2,US govt defendant,6,2,1,1,AMERICAN WILDLANDS,NGO,NORTON,FED,AMERICAN WILDLANDS,HALL,PLT,DEF,MOD,MOD,2007,2008,NGO,FED,1,0-90-0501043-1
0-90-0501190,0-90-0501190,1,90,1,1,2006-02-24,2005-06-15,2007-01-30,2005-06-15,2005-12-15,2,US govt defendant,6,2,1,1,KARST ENVIRONMENTAL EDUCATION,BIZ,U.S. ENVIRONMENTAL PROTECTION,FED,KARST ET AL,EPA ET AL,PLT,DEF,MOD,MOD,2006,2007,BIZ,FED,1,0-90-0501190-1
0-90-0600180,0-90-0600180,1,90,1,1,2008-05-07,2006-02-02,2008-06-10,2006-02-02,2008-03-05,2,US govt defendant,6,2,5,-8,DEFENDERS OF WILDLIFE,NGO,NORTON,FED,DEFENDERS OF WILDLIF,CULLOM,PLT,DEF,MOD,MOD,2008,2008,NGO,FED,1,0-90-0600180-1
0-90-0600835,0-90-0600835,1,90,1,1,2007-05-17,2006-05-05,2007-12-18,2006-05-05,2007-03-27,2,US govt defendant,6,2,1,2,LEGACY FISHING COMPANY,BIZ,GUTIERREZ,FED,LEGACY ET AL,GUTIERREZ,PLT,DEF,STRONG,STRONG,2007,2007,BIZ,FED,1,0-90-0600835-1
0-90-0601268,0-90-0601268,3,90,1,1,2009-06-18,2006-07-17,2009-07-01,2006-07-17,2013-09-06,2,US govt defendant,11,0,5,-8,"ALLIANCE TO SAVE THE MA, ET AL",NGO,"UNITED STATES ARMY CORP, ET AL",FED,ALLIANCE TO SAVE THE,CUSTALOW,PLT,DEF,MOD,MOD,2009,2009,NGO,FED,1,0-90-0601268-1
0-90-0601268,0-90-0601268,3,90,1,1,2009-06-18,2006-07-17,2009-07-01,2006-07-17,2013-09-06,2,US govt defendant,11,0,5,-8,"ALLIANCE TO SAVE THE MA, ET AL",NGO,"UNITED STATES ARMY CORP, ET AL",FED,CUSTALOW,ALLIANCE TO SAVE THE,DEF,PLT,MOD,MOD,2009,2009,FED,NGO,2,0-90-0601268-2
0-90-0601268,0-90-0601268,3,90,1,1,2009-06-03,2006-07-17,2009-07-01,2006-07-17,2013-09-06,2,US govt defendant,11,0,5,-8,"ALLIANCE TO SAVE THE MA, ET AL",NGO,"UNITED STATES ARMY CORP, ET AL",FED,UNITED STATES ARMY C,ALLIANCE TO SAVE THE,DEF,PLT,STRONG,STRONG,2009,2009,FED,NGO,3,0-90-0601268-3
0-90-0601869,0-90-0601869,1,90,1,1,2009-01-12,2006-11-01,2009-05-05,2006-11-01,2008-11-17,2,US govt defendant,6,2,5,-8,BLUE OCEAN INSTITUTE,NGO,GUTIERREZ,FED,BLUE OCEAN INSTITUTE,GUTIERREZ,PLT,DEF,STRONG,STRONG,2009,2009,NGO,FED,1,0-90-0601869-1
0-90-0602077,0-90-0602077,1,90,1,1,2010-06-02,2006-12-05,2010-06-21,2006-12-05,2010-03-31,2,US govt defendant,11,-8,5,-8,"RECENT PAST PRESERVATIO, ET AL",NGO_O,"LATSCHAR, ET AL",FED,LATSCHAR,RECENT PAST PRESERVA,DEF,PLT,STRONG,STRONG,2010,2010,FED,NGO_O,1,0-90-0602077-1
0-90-0602120,0-90-0602120,3,90,1,1,2009-09-04,2006-12-14,2010-05-18,2006-12-14,2009-06-22,2,federal question,11,-8,4,-8,CARY,IND,HALL,FED,EXOTIC WILDLIFE ASSO,CARY,DEF,PLT,STRONG,STRONG,2009,2010,NGO,IND,1,0-90-0602120-1
0-90-0602120,0-90-0602120,3,90,1,1,2009-08-31,2006-12-14,2009-12-11,2006-12-14,2009-06-22,2,federal question,11,-8,5,-8,CARY,IND,HALL,FED,HAMILTON,CARY,DEF,PLT,STRONG,STRONG,2009,2009,FED,IND,2,0-90-0602120-2
0-90-0602120,0-90-0602120,3,90,1,1,2009-08-31,2006-12-14,2010-01-04,2006-12-14,2009-06-22,2,federal question,11,-8,5,-8,CARY,IND,HALL,FED,SAFARI CLUB INTERNAT,CARY,PLT,PLT,STRONG,STRONG,2009,2010,IND,IND,3,0-90-0602120-3
0-90-0700055,0-90-0700055,1,90,1,1,2008-05-29,2007-01-10,2008-09-02,2007-01-10,2008-03-17,2,US govt defendant,17,1,5,-8,MACCLARENCE,IND,JOHNSON,FED,JOHNSON,MACCLARENCE,DEF,PLT,STRONG,STRONG,2008,2008,FED,IND,1,0-90-0700055-1
0-90-0700484,NA,1,NA,NA,1,2008-08-27,2007-03-13,2009-07-08,NA,NA,2,NA,99,NA,4,-8,NA,NA,NA,NA,AMERICAN FOREST RESO,HALL,NA,NA,NA,NA,2008,2009,BIZ,FED,1,0-90-0700484-1
0-90-0700667,0-90-0700667,1,90,1,1,2008-05-28,2007-04-12,2009-01-30,2007-04-12,2008-03-21,2,US govt defendant,3,-8,4,-8,WEST VIRGINIA HIGHLANDS CONSER,NGO,JOHNSON,FED,WEST VIRGINIA HIGHLA,JOHNSON,PLT,DEF,STRONG,STRONG,2008,2009,NGO,FED,1,0-90-0700667-1
0-90-0700677,0-90-0700677,2,90,1,1,2008-11-28,2007-04-16,2009-05-05,2007-04-16,2008-09-29,2,US govt defendant,11,-8,5,-8,HUMANE SOCIETY OF THE UNITED S,NGO,KEMPTHORNE,FED,KEMPTHORNE,THE HUMANE SOCIETY O,DEF,DEF,STRONG,STRONG,2008,2009,FED,FED,1,0-90-0700677-1
0-90-0700677,0-90-0700677,2,90,1,1,2008-11-28,2007-04-16,2009-05-21,2007-04-16,2008-09-29,2,US govt defendant,11,-8,5,-8,HUMANE SOCIETY OF THE UNITED S,NGO,KEMPTHORNE,FED,WISCONSIN BEAR HUNTI,KEMPTHORNE,PLT,DEF,STRONG,STRONG,2008,2009,NGO,FED,2,0-90-0700677-2
0-90-0700972,0-90-0700972,1,90,1,1,2010-05-28,2007-05-24,2011-12-16,2007-05-24,2010-03-30,2,US govt defendant,6,2,1,2,NATIONAL ASSOCIATION OF HOME B,BIZ,UNITED STATES ARMY CORPS OF EN,FED,NATIONAL ASSOCIATION,UNITED STATES ARMY C,PLT,DEF,STRONG,STRONG,2010,2011,BIZ,FED,1,0-90-0700972-1
0-90-0701306,0-90-0701306,1,90,1,1,2009-10-23,2007-07-23,2010-08-06,2007-07-23,2009-10-19,2,US govt defendant,6,2,1,1,HOWMET CORPORATION,BIZ,UNITED STATES ENVIRONMENTAL PR,FED,HOWMET CORPORATION,ENVIRONMENTAL PROTEC,PLT,DEF,STRONG,STRONG,2009,2010,BIZ,FED,1,0-90-0701306-1
0-90-0701486,0-90-0701486,1,90,1,1,2009-05-04,2007-08-17,2010-07-23,2007-08-17,2009-03-31,2,US govt defendant,6,1,1,1,THEODORE ROOSEVELT CONSERVATIO,NGO,KEMPTHORNE,FED,THEODORE ROOSEVELT C,SALAZAR,PLT,DEF,MOD,MOD,2009,2010,NGO,FED,1,0-90-0701486-1
0-90-0701709,0-90-0701709,1,90,1,1,2009-05-27,2007-09-25,2010-07-23,2007-09-25,2009-03-31,2,US govt defendant,6,2,1,1,NATURAL RESOURCES DEFENSE COUN,NGO,KEMPTHORNE,FED,NATURAL RESOURCES DE,KEMPTHORNE,PLT,DEF,STRONG,STRONG,2009,2010,NGO,FED,1,0-90-0701709-1
0-90-0701756,0-90-0701756,3,90,1,1,2010-09-14,2007-10-01,2011-11-29,2007-10-01,2010-11-29,2,US govt defendant,14,-8,1,3,SIERRA CLUB,NGO,VAN ANTWERP,FED,GULF RESTORATION NET,VAN ANTWERP,PLT,DEF,MOD,MOD,2010,2011,NGO,FED,1,0-90-0701756-1
0-90-0701756,0-90-0701756,3,90,1,1,2010-08-31,2007-10-01,2011-11-29,2007-10-01,2010-11-29,2,US govt defendant,14,-8,1,3,SIERRA CLUB,NGO,VAN ANTWERP,FED,"SIERRA PROPERTIES I,",SIERRA CLUB,DEF,PLT,MOD,MOD,2010,2011,FED,NGO,2,0-90-0701756-2
0-90-0701756,0-90-0701756,3,90,1,1,2010-10-19,2007-10-01,2011-11-29,2007-10-01,2010-11-29,2,US govt defendant,14,-8,1,3,SIERRA CLUB,NGO,VAN ANTWERP,FED,VAN ANTWERP,SIERRA CLUB,DEF,PLT,STRONG,STRONG,2010,2011,FED,NGO,3,0-90-0701756-3
0-90-0702111,0-90-0702111,2,90,1,1,2008-11-18,2007-11-20,2009-07-06,2007-11-20,2008-09-15,2,US govt defendant,6,2,5,-8,GREATER YELLOWSTONE COALITION,NGO,KEMPTHORNE,FED,KEMPTHORNE,GREATER YELLOWSTONE,DEF,PLT,STRONG,STRONG,2008,2009,FED,NGO,1,0-90-0702111-1
0-90-0702111,0-90-0702111,2,90,1,1,2008-11-18,2007-11-20,2010-01-21,2007-11-20,2008-09-15,2,US govt defendant,6,2,2,5,GREATER YELLOWSTONE COALITION,NGO,KEMPTHORNE,FED,MANNING,GREATER YELLOWSTONE,DEF,PLT,MOD,MOD,2008,2010,FED,NGO,2,0-90-0702111-2
0-90-0800318,0-90-0800318,1,90,1,1,2010-09-15,2008-02-25,2011-07-19,2008-02-25,2010-07-23,2,US govt defendant,6,2,1,2,"OCEANA, INC.",NGO,"GUTIERREZ, ET AL",FED,"OCEANA, INC.",LOCKE,PLT,DEF,MOD,MOD,2010,2011,NGO,FED,1,0-90-0800318-1
0-90-0800383,0-90-0800383,1,90,1,1,2010-06-22,2008-03-03,2011-07-22,2008-03-03,2010-05-28,2,US govt defendant,6,2,1,2,"OTAY MESA PROPERTY L.P, ET AL",BIZ,"UNITED STATES DEPARTMEN, ET AL",FED,OTAY MESA PROPERTY L,UNITED STATES DEPART,PLT,DEF,STRONG,STRONG,2010,2011,BIZ,FED,1,0-90-0800383-1
0-90-0800764,NA,6,NA,NA,1,2011-08-30,2008-12-04,2013-03-01,NA,NA,2,NA,99,NA,1,1,NA,NA,NA,NA,CONGRESS OF RACIAL E,SAFARI CLUB INTERNAT,NA,NA,NA,NA,2011,2013,NGO,NGO,1,0-90-0800764-1
0-90-0800764,NA,6,NA,NA,1,2011-08-30,2008-12-04,2013-03-01,NA,NA,2,NA,99,NA,1,1,NA,NA,NA,NA,CONSERVATION FORCE,SAFARI CLUB INTERNAT,NA,NA,NA,NA,2011,2013,NGO,NGO,2,0-90-0800764-2
0-90-0800764,NA,6,NA,NA,1,2011-12-28,2008-12-04,2013-06-18,NA,NA,2,NA,99,NA,1,1,NA,NA,NA,NA,CONSERVATION FORCE,SAFARI CLUB INTERNAT,NA,NA,NA,NA,2011,2013,NGO,NGO,3,0-90-0800764-3
0-90-0800764,NA,6,NA,NA,1,2011-08-30,2008-12-04,2013-03-01,NA,NA,2,NA,99,NA,1,1,NA,NA,NA,NA,SAFARI CLUB INTERNAT,STATE OF ALASKA,NA,NA,NA,NA,2011,2013,NGO,STA,4,0-90-0800764-4
0-90-0800764,NA,6,NA,NA,1,2011-12-28,2008-12-04,2013-06-18,NA,NA,2,NA,99,NA,1,1,NA,NA,NA,NA,SAFARI CLUB INTERNAT,STATE OF ALASKA,NA,NA,NA,NA,2011,2013,NGO,STA,5,0-90-0800764-5
0-90-0800764,NA,6,NA,NA,1,2011-08-30,2008-12-04,2013-03-01,NA,NA,2,NA,99,NA,1,1,NA,NA,NA,NA,STATE OF ALASKA,SAFARI CLUB INTERNAT,NA,NA,NA,NA,2011,2013,STA,NGO,6,0-90-0800764-6
0-90-0800841,0-90-0800841,2,90,1,1,2010-09-17,2008-05-15,2010-12-16,2008-05-15,2010-07-29,2,US govt defendant,6,3,5,-8,"BLUEWATER NETWORK, ET AL",NGO,"KEMPTHORNE, ET AL",FED,PERSONAL WATERCRAFT,BLUEWATER NETWORK,DEF,PLT,MOD,MOD,2010,2010,FED,NGO,1,0-90-0800841-1
0-90-0800841,0-90-0800841,2,90,1,1,2010-09-17,2008-05-15,2010-12-16,2008-05-15,2010-07-29,2,US govt defendant,6,3,5,-8,"BLUEWATER NETWORK, ET AL",NGO,"KEMPTHORNE, ET AL",FED,SALAZAR,BLUEWATER NETWORK,DEF,PLT,MOD,MOD,2010,2010,FED,NGO,2,0-90-0800841-2
0-90-0800945,0-90-0800945,1,90,1,1,2010-05-14,2008-06-03,2011-08-03,2008-06-03,2010-03-26,2,US govt defendant,6,2,1,1,"DEFENDERS OF WILDLIFE, ET AL",NGO,"KEMPTHORNE, ET AL",FED,DEFENDERS OF WILDLIF,SALAZAR,PLT,DEF,MOD,MOD,2010,2011,NGO,FED,1,0-90-0800945-1
0-90-0801047,0-90-0801047,1,90,1,1,2010-11-29,2008-06-18,2011-11-18,2008-06-18,2010-09-29,2,US govt defendant,6,2,1,1,THEODORE ROOSEVELT CONSERVATIO,NGO,"KEMPTHORNE, ET AL",FED,THEODORE ROOSEVELT C,KEMPTHORNE,PLT,DEF,STRONG,STRONG,2010,2011,NGO,FED,1,0-90-0801047-1
0-90-0801409,0-90-0801409,1,90,1,1,2010-12-14,2008-08-13,2011-02-24,2008-08-13,2013-10-10,2,US govt defendant,14,0,5,-8,"CARPENTERS INDUSTRIAL C, ET AL",BIZ,"KEMPTHORNE, ET AL",FED,SALAZAR,CARPENTERS INDUSTRIA,DEF,PLT,MOD,MOD,2010,2011,FED,BIZ,1,0-90-0801409-1
0-90-0801596,0-90-0801596,1,90,1,1,2010-11-30,2008-09-16,2011-05-24,2008-09-16,2010-09-28,2,US govt defendant,6,3,5,-8,WILDEARTH GUARDIANS,NGO,KEMPTHORNE,FED,SALAZAR,WILDEARTH GUARDIANS,DEF,PLT,MOD,MOD,2010,2011,FED,NGO,1,0-90-0801596-1
0-90-0801627,0-90-0801627,1,90,1,1,2009-09-28,2008-09-23,2010-05-07,2008-09-23,2009-09-02,2,US govt defendant,3,-8,4,-8,"SYNGENTA CROP PROTECTION, INC.",BIZ,"DREXEL CHEMICAL COMPANY, ET AL",BIZ,SYNGENTA CROP PROTEC,DREXEL CHEMICAL COMP,PLT,DEF,STRONG,STRONG,2009,2010,BIZ,BIZ,1,0-90-0801627-1
0-90-0801709,0-90-0801709,1,90,1,1,2009-12-29,2008-10-08,2010-01-20,2008-10-08,2009-10-19,2,federal question,6,2,5,-8,"NATURAL RESOURCES DEFEN, ET AL",NGO,"BODMAN, ET AL",FED,NATURAL RESOURCES DE,CHU,PLT,DEF,MOD,MOD,2009,2010,NGO,FED,1,0-90-0801709-1
0-90-0802117,0-90-0802117,2,90,1,1,2010-12-13,2008-12-08,2011-01-27,2008-12-08,2010-09-28,2,US govt defendant,6,1,5,-8,"REED, ET AL",IND,"KEMPTHORNE, ET AL",FED,CONFEDERATED SALISH,REED,DEF,PLT,STRONG,STRONG,2010,2011,FED,IND,1,0-90-0802117-1
0-90-0802117,0-90-0802117,2,90,1,1,2010-11-30,2008-12-08,2011-01-27,2008-12-08,2010-09-28,2,US govt defendant,6,1,5,-8,"REED, ET AL",IND,"KEMPTHORNE, ET AL",FED,SALAZAR,REED,DEF,PLT,STRONG,STRONG,2010,2011,FED,IND,2,0-90-0802117-2
0-90-0802243,0-90-0802243,2,90,1,1,2009-03-24,2008-12-30,2009-09-08,2008-12-30,2009-05-27,2,US govt defendant,18,0,5,-8,BRADY CAMPAIGN TO PREVENT GUN,NGO,"KEMPTHORNE, ET AL",FED,NATIONAL RIFLE ASSOC,BRADY CAMPAIGN TO PR,DEF,PLT,STRONG,STRONG,2009,2009,FED,NGO,1,0-90-0802243-1
0-90-0802243,0-90-0802243,2,90,1,1,2009-08-03,2008-12-30,2009-12-30,2008-12-30,2009-05-27,2,US govt defendant,18,0,4,-8,BRADY CAMPAIGN TO PREVENT GUN,NGO,"KEMPTHORNE, ET AL",FED,NATIONAL RIFLE ASSOC,BRADY CAMPAIGN TO PR,DEF,PLT,STRONG,STRONG,2009,2009,FED,NGO,2,0-90-0802243-2
0-90-0900013,0-90-0900013,2,90,1,1,2009-03-25,2009-01-06,2009-09-08,2009-01-06,2009-05-27,2,US govt defendant,18,0,5,-8,"NATIONAL PARKS CONSERVA, ET AL",NGO,"KEMPTHORNE, ET AL",FED,NATIONAL RIFLE ASSOC,NATIONAL PARKS CONSE,DEF,PLT,MOD,MOD,2009,2009,FED,NGO,1,0-90-0900013-1
0-90-0900013,0-90-0900013,2,90,1,1,2009-08-03,2009-01-06,2009-12-30,2009-01-06,2009-05-27,2,US govt defendant,18,0,4,-8,"NATIONAL PARKS CONSERVA, ET AL",NGO,"KEMPTHORNE, ET AL",FED,NATIONAL RIFLE ASSOC,NATIONAL PARKS CONSE,DEF,PLT,MOD,MOD,2009,2009,FED,NGO,2,0-90-0900013-2
0-90-0900495,0-90-0900495,1,90,1,1,2011-11-09,2009-03-16,2013-08-20,2009-03-16,2011-09-02,2,US govt defendant,6,2,1,6,"CONSERVATION FORCE, ET AL",NGO,"SALAZAR, ET AL",FED,"CONSERVATION FORCE,",SALAZAR,PLT,DEF,STRONG,STRONG,2011,2013,NGO,FED,1,0-90-0900495-1
0-90-0900496,0-90-0900496,1,90,1,1,2010-12-27,2009-03-16,2012-11-16,2009-03-16,2010-06-07,2,US govt defendant,3,-8,1,1,"CONSERVATION FORCE, ET AL",NGO,"SALAZAR, ET AL",FED,CONSERVATION FORCE,SALAZAR,PLT,DEF,STRONG,STRONG,2010,2012,NGO,FED,1,0-90-0900496-1
0-90-0900640,0-90-0900640,1,90,1,1,2010-11-30,2009-04-07,2011-01-27,2009-04-07,2010-12-16,2,US govt defendant,6,1,5,-8,"BLUE GOOSE ALLIANCE, ET AL",NGO,"SALAZAR, ET AL",FED,SALAZAR,BLUE GOOSE ALLIANCE,DEF,PLT,STRONG,STRONG,2010,2011,FED,NGO,1,0-90-0900640-1
0-90-0900942,0-90-0900942,1,90,1,1,2011-12-13,2009-05-21,2012-02-03,2009-05-21,2011-10-07,2,US govt defendant,14,0,4,-8,"FRANKS, ET AL",IND,"SALAZAR, ET AL",FED,FRANKS,ASHE,PLT,DEF,STRONG,STRONG,2011,2012,IND,FED,1,0-90-0900942-1
0-90-0901704,0-90-0901704,1,90,1,1,2011-05-31,2009-09-08,2011-06-24,2009-09-08,2011-04-04,2,US govt defendant,14,0,5,-8,"DOUGLAS TIMBER OPERATOR, ET AL",BIZ,"SALAZAR, ET AL",FED,SALAZAR,DOUGLAS TIMBER OPERA,DEF,PLT,STRONG,STRONG,2011,2011,FED,BIZ,1,0-90-0901704-1
0-90-0901912,0-90-0901912,1,90,1,1,2011-10-31,2009-10-08,2012-10-05,2009-10-08,2012-05-23,1,US govt defendant,14,0,2,2,"MARCUM, ET AL",IND,"SALAZAR, ET AL",FED,MARCUM,SALAZAR,PLT,DEF,STRONG,STRONG,2011,2012,IND,FED,1,0-90-0901912-1
0-90-0901972,0-90-0901972,1,90,1,1,2020-12-30,2009-10-20,1900-01-01,2009-10-20,2020-10-26,2,US govt defendant,6,2,-8,-8,"EARTHWORKS, ET AL",NGO,"U.S. DEPARTMENT OF THE , ET AL",FED,EARTHWORKS,UNITED STATES DEPART,PLT,DEF,STRONG,STRONG,2020,1900,NGO,FED,1,0-90-0901972-1
0-90-0902089,0-90-0902089,1,90,1,1,2010-08-28,2009-11-04,2011-07-01,2009-11-04,2010-07-20,2,US govt defendant,3,-8,1,1,"SIERRA CLUB, ET AL",NGO,JACKSON,FED,SIERRA CLUB,JACKSON,PLT,DEF,STRONG,STRONG,2010,2011,NGO,FED,1,0-90-0902089-1
0-90-0902122,0-90-0902122,1,90,1,1,2011-05-27,2009-11-12,2012-08-17,2009-11-12,2011-03-30,1,US govt defendant,11,0,1,2,"FRIENDS OF BLACKWATER, ET AL",NGO,"SALAZAR, ET AL",FED,SALAZAR,FRIENDS OF BLACKWATE,DEF,PLT,STRONG,STRONG,2011,2012,FED,NGO,1,0-90-0902122-1
0-90-0902224,0-90-0902224,1,90,1,1,2011-10-17,2009-11-24,2012-04-24,2009-11-24,2011-09-15,2,US govt defendant,14,0,5,-8,WEST,FED,"HORNER, ET AL",FED,WEST,HORNER,PLT,DEF,STRONG,STRONG,2011,2012,FED,FED,1,0-90-0902224-1
0-90-1000377,NA,1,NA,NA,1,2011-10-17,2010-06-10,2013-01-04,NA,NA,2,NA,99,NA,1,1,NA,NA,NA,NA,SAFARI CLUB INTERNAT,WILDEARTH GUARDIANS,NA,NA,NA,NA,2011,2013,NGO,NGO,1,0-90-1000377-1
0-90-1000541,0-90-1000541,2,90,1,1,2012-05-15,2010-04-02,2013-04-23,2010-04-02,2012-03-23,2,US govt defendant,14,0,1,2,"MINGO LOGAN COAL COMPANY, INC.",BIZ,"UNITED STATES ENVIRONME, ET AL",FED,ENVIRONMENTAL PROTEC,MINGO LOGAN COAL COM,DEF,PLT,STRONG,STRONG,2012,2013,FED,BIZ,1,0-90-1000541-1
0-90-1000541,0-90-1000541,2,90,1,1,2014-12-09,2010-04-02,2016-07-19,2010-04-02,2012-03-23,2,US govt defendant,14,0,1,1,"MINGO LOGAN COAL COMPANY, INC.",BIZ,"UNITED STATES ENVIRONME, ET AL",FED,MINGO LOGAN COAL COM,ENVIRONMENTAL PROTEC,PLT,DEF,STRONG,STRONG,2014,2016,BIZ,FED,2,0-90-1000541-2
0-90-1000744,0-90-1000744,2,90,1,1,2012-02-23,2010-05-07,2012-06-25,2010-05-07,2011-12-21,2,US govt defendant,17,2,5,-8,"OCEANA, INC.",NGO,"LOCKE, ET AL",FED,LOCKE,"OCEANA, INC.",DEF,PLT,STRONG,STRONG,2012,2012,FED,NGO,1,0-90-1000744-1
